client_id,name,age,gender,income,credit_score,account_balance
1300,Kristi Mcpherson,76,Female,68561,400,49414.95
58043,Tina Reyes,65,Female,92774,622,4995.28
9725,Sheri Richardson,38,Male,42868,314,30052.56
14011,Jorge Harmon,30,Male,79652,406,30543.95
86629,Jared Barnes,46,Male,21494,672,11706.68
52564,Amy Clark,63,Female,35004,809,25322.12
53003,Mr. Rodney Warner,31,Male,114745,317,36720.23
42435,Maureen Estes,32,Male,64016,784,45468.13
93740,Joseph Pacheco,39,Male,132087,471,11289.75
57713,John Casey,47,Female,118494,643,40052.96
31329,Stephanie Cook,27,Male,57403,562,37533.59
84152,Shane Singleton,24,Female,140782,678,38783.96
9299,Ronnie Ramirez,52,Male,36091,550,37258.49
49758,Ronald Ward,49,Female,103370,447,45473.66
9923,Linda Allen,46,Female,32814,505,22254.51
62601,Deborah Hood,22,Male,35215,415,11971.9
24969,Cassandra Mitchell,45,Male,100512,338,1060.37
13710,Judy Davis,28,Male,112250,608,43219.12
94956,Joel Noble,38,Male,123172,579,47583.5
2488,Cheyenne Petty,28,Female,24819,489,41581.36
92367,Alexandra Hester,80,Male,47075,768,10574.97
82538,Emily Harris,27,Male,38209,708,7235.06
97536,Robin Hill,43,Female,76211,811,49319.33
28029,Jennifer Bond,24,Female,123309,724,34419.89
6863,Sarah Davila,41,Male,131295,397,33707.4
16740,Nicole Smith,63,Male,100383,692,45655.32
84942,Jennifer Sexton,75,Male,86266,799,24441.44
39718,Courtney Cook,24,Female,54301,722,32802.07
51067,John Garza,70,Male,108922,350,11548.56
1816,Wesley Long,35,Female,128982,402,44491.19
20661,Janet Alvarez,47,Male,119501,337,6409.06
97492,Rhonda Adams,53,Male,110669,549,45899.59
12876,Nicole Montgomery,56,Male,23801,521,31643.65
13921,Ronald Hamilton,59,Female,86832,568,49490.14
86564,Joshua Elliott,79,Male,31174,768,33292.74
84938,William Hughes,31,Male,85355,398,27006.9
94855,David Conley,39,Female,83955,319,25621.23
69880,Tyler Brooks,29,Female,24067,607,4384.17
15870,Lindsay Barry,64,Female,114881,409,10343.98
94620,Jamie Perez,75,Male,96316,423,39692.83
66158,Jennifer Conner,64,Male,146527,698,32699.12
36009,Courtney Ramirez,58,Male,142984,792,36151.63
58778,Danielle Lara,40,Female,56837,425,22904.08
71331,Thomas Waters,76,Female,130635,703,2945.72
90114,James Kaufman,74,Female,40798,499,15778.67
80462,Robyn Chen,73,Female,90837,445,26363.73
10574,Jake Green,55,Male,81678,736,23528.57
69778,Tamara Wu,33,Male,144144,785,25919.59
63473,John Kelly,20,Male,94092,734,44026.56
92422,Haley Joyce,74,Male,20401,719,47954.8
94369,Heather Thomas,33,Female,119420,571,30402.16
62917,James Johnson,59,Female,58811,600,33206.23
55732,Sierra Moody,47,Female,58264,307,27699.57
88313,Mark Brown,23,Male,137024,717,30672.48
84130,Sarah Everett,65,Female,58510,395,45962.65
74460,Johnathan Ball,39,Female,94536,474,15743.36
79582,Tammy Williamson,44,Female,141288,671,10188.23
61198,Melvin Holden,24,Female,113118,456,40060.69
74652,Leroy Huynh,48,Male,34049,580,36127.37
53078,Tabitha Smith,62,Female,51436,463,22247.02
69525,Tommy Collier,77,Male,148453,673,9929.22
19608,Christopher Roberts,48,Female,127918,526,17739.3
16136,Benjamin Reid,80,Male,72861,792,28341.31
91807,Isaiah Mendoza,63,Male,42373,557,20753.79
31847,Valerie Morgan,19,Male,37351,513,5841.16
32319,Kimberly Medina,36,Female,126058,738,30534.77
70290,Anthony Curtis,54,Female,33537,419,39505.93
75730,Karla Sparks,56,Male,20844,746,48917.77
93191,Traci Stanley,57,Male,96403,829,12135.36
42031,Anne Smith,35,Male,59614,810,22529.92
6787,Ashley Miller,56,Male,52651,628,3312.21
3349,Abigail Bennett,61,Female,53530,595,21906.32
13330,Jessica White,40,Male,35233,546,41521.34
99512,Randy Wagner,80,Female,29120,574,9928.93
18501,Cheryl Everett,27,Male,116732,771,16626.75
50275,Brandi Green,37,Female,26663,531,32594.75
65872,Robert Alvarez,71,Male,129247,780,33302.7
26938,Samantha Romero,78,Male,86130,656,11569.73
91567,Miranda Johnston,55,Female,94408,432,24190.33
5185,Kenneth Wilson,28,Male,46174,305,21975.85
37194,Paul Smith,48,Female,107240,660,26132.96
52453,Mary Williams,44,Male,77176,701,26975.78
49581,Justin Perez,44,Male,47559,765,47655.48
99500,Brittany Reynolds,43,Male,52746,810,35575.44
44947,Mrs. Victoria Jones DVM,21,Female,120263,545,6787.32
60072,Sara Murray,80,Male,91745,412,14379.81
50799,Michele Carlson,32,Female,85098,479,629.52
43720,Richard Smith,39,Male,115973,436,3088.09
68516,Willie Guerrero,33,Female,59262,438,10643.84
76728,Haley Henderson,77,Female,64888,370,14126.56
86023,Javier Cochran,56,Female,69878,340,35549.38
11555,Evan Allen,73,Male,128767,795,14004.89
85601,James Harris,80,Male,90808,649,22043.35
15041,Martha Harris,71,Female,125562,491,7510.88
83645,Kayla Greene,18,Female,104383,600,22039.88
31643,Paul Horton,36,Female,61587,396,8010.58
91341,Brandon Miller,42,Female,48483,695,8454.74
60596,Christina Holden,62,Female,134015,700,1829.97
89355,Ricky Walker,46,Female,29190,447,29002.3
1584,Shannon Shaffer,31,Male,41971,337,28371.74
69609,Timothy Jackson,31,Female,121216,797,20595.86
12712,Joseph White,31,Female,43044,461,23565.11
45292,Erin Vaughn,21,Female,92368,371,31293.62
77442,Mr. Dennis Miller,41,Female,85492,514,517.16
51448,Shawn Davidson,63,Female,105600,603,42050.8
80521,Ashley Schultz,42,Male,55306,710,3212.56
54844,Rodney Jacobson,56,Female,37527,319,21271.36
68190,Michelle Rice,77,Male,31535,402,18779.44
48953,Timothy Huynh,33,Female,29875,606,24444.37
22857,Peggy Gross,38,Female,109515,716,44082.57
76074,Jacob Howard,78,Female,71762,783,46299.2
13947,Cynthia Steele,80,Male,137617,355,3041.34
71868,Taylor Young,37,Male,23573,595,9595.29
88724,Michelle Burke,40,Female,23607,807,21570.36
21794,Kenneth Garcia,75,Female,111145,416,23528.6
5705,Shane Wright,63,Male,64954,664,43951.2
81536,Scott Thompson,78,Female,95880,671,42775.59
11292,Matthew Wilson,38,Male,80840,386,18334.96
58004,Anna Murphy,69,Male,54916,321,20192.92
26679,Crystal Marsh,29,Male,120469,768,31105.24
1412,Jeremy Jackson,28,Male,79782,661,48111.81
21167,Kelly Palmer,20,Female,67672,711,44685.34
66356,Mathew Sanford,70,Female,115618,739,6331.83
42808,Heidi Vasquez,71,Female,75989,420,38135.82
98262,Brandi Church,27,Male,145175,461,17306.32
21797,Michael Velazquez,71,Male,58952,474,11442.59
61865,Karen Ramirez,41,Male,108137,341,15591.87
40660,James Marshall,75,Male,108338,445,49103.78
14501,Hailey Bauer,41,Female,147535,542,37535.92
85297,Carrie Mejia,23,Female,34416,764,20819.37
10571,Candace Taylor,68,Female,48020,687,23485.12
84811,Kathryn Smith,40,Female,95482,834,41280.46
3748,Brian Jefferson,40,Male,68890,657,15705.85
85886,Jessica Anthony,76,Male,132647,615,27152.06
68882,William Ford,60,Male,77402,319,15560.91
55038,Tamara Clay,52,Male,49105,836,38286.06
31898,Deborah Ramirez,78,Female,49217,383,17232.77
23123,Mary Oconnell,63,Male,77611,631,20644.01
20033,Christine Grimes,26,Female,103564,540,21712.33
74174,Catherine Cuevas,52,Male,88587,810,20365.13
64326,Mark Owen,79,Male,141456,604,28269.11
1335,Christopher Green,46,Female,90847,541,35997.1
79056,Dr. Amy Sampson,37,Female,138223,781,26311.61
49386,Jeffrey Phillips,63,Male,74750,328,45097.36
68172,Mrs. Ashley Graves,74,Female,38894,743,19877.37
94381,Jennifer Barron,29,Female,131583,795,38521.73
94027,Kevin Gonzales,32,Female,31482,427,31686.1
9187,Michelle Smith,47,Female,109358,535,18136.25
42914,Judy Blake,77,Female,67164,478,613.3
84548,Rebecca Delacruz,59,Female,21610,846,4604.1
21725,Paula Stephens,77,Female,122323,733,32430.89
50993,Kevin Mullins,65,Male,37732,453,6227.02
29301,Victoria Mckinney,80,Female,96323,555,28432.79
91979,Megan Lowe,58,Male,112515,393,8175.47
56821,Nicole Davis,56,Female,115438,506,25004.89
75773,Mrs. Ashley Barnett,30,Male,146946,672,49706.57
88112,Charles Snyder,23,Female,107627,668,31218.56
44883,Sheila Ramirez,23,Female,89096,591,6961.56
98169,Brian Moran,50,Male,64903,485,21154.05
79434,Lorraine Burns,51,Male,118768,817,10778.17
74383,Jose Bryan,67,Female,66073,375,20880.74
15487,Sean Hull,54,Male,136501,645,35624.89
39940,Carol Walter,78,Female,51564,766,41402.63
20313,Timothy Hayes,59,Female,25713,303,15514.4
46646,Darrell Jordan,62,Male,40537,843,28220.87
29262,Jordan Dawson,18,Male,112225,559,346.9
21820,Rebecca Norton,58,Female,76537,568,29934.57
71739,Maria Mosley,18,Female,44749,542,24961.09
43004,Richard Young,31,Female,32202,365,19049.11
54769,Kyle Nguyen,63,Male,20079,834,25502.19
88519,Erik Martin,66,Male,88769,743,24010.09
74907,Michael Ponce,28,Male,89432,440,3010.82
87962,Rodney Riley,37,Male,24106,835,16561.06
5971,Steven Dixon,38,Female,99203,784,43741.64
72480,Cameron Ashley,51,Male,104835,495,19187.55
64959,Donald Brown,45,Female,132710,624,10019.38
62833,Marissa Stephens,32,Female,37629,385,10661.09
20031,Carla Erickson,62,Female,42525,723,34469.01
12401,Angela Davis,39,Female,100223,519,43947.2
76027,Diane Ellis,21,Female,78987,720,29564.37
37909,Tina Levine,61,Female,132036,780,41405.85
86312,Ana Solomon,62,Male,124289,487,36745.3
83214,Teresa Hancock,37,Male,140941,843,26956.22
95639,Brad Chambers,30,Male,98081,840,19340.62
13209,Timothy Williamson,39,Male,32851,561,13159.11
31941,Eric Vazquez,20,Female,135807,343,17702.65
40781,Elizabeth Owens,74,Female,97865,363,48360.13
72216,Lindsay Garcia,18,Female,106311,839,4307.64
93998,Kelly Morris,57,Female,141036,555,13217.39
65454,Teresa Smith,45,Female,148260,525,26183.01
41758,Richard Carr,36,Male,132150,541,32268.15
76644,Sabrina Smith,63,Male,96703,451,18502.58
26863,Jeremy Baker,49,Female,99647,666,14077.32
93199,Henry Mendez,32,Male,114034,651,19602.36
18870,Billy Kemp,61,Female,70539,701,39949.92
48958,Amanda Villarreal,69,Female,122169,845,10788.46
15937,Nancy Gibson,52,Male,99235,785,17397.54
62068,Danny Kim,48,Female,27484,393,10835.48
29803,Mrs. Tina Thompson,62,Male,75399,496,31556.39
19883,Kyle Walker,70,Male,97582,550,44968.45
68250,Troy Smith,22,Male,88232,376,13519.1
53402,Dylan Adams,66,Male,68143,801,5166.18
14683,William Estrada,65,Male,68013,410,20775.36
29559,Charles Bailey,41,Male,122815,558,38157.5
89709,Christina Cox,42,Male,51740,354,40429.71
94354,Nicole Frost,75,Female,122653,712,24970.63
12824,Kimberly Gilbert,73,Female,130158,832,32339.0
31702,Michael Lewis,21,Male,25045,824,28084.42
24783,Zachary Smith,19,Female,144321,483,3932.84
88214,Rhonda Stuart,28,Male,57994,830,10096.37
80158,Destiny Decker,22,Male,23324,485,23711.55
53179,Mrs. Penny Grimes DDS,75,Male,61099,619,24032.06
54807,Jessica Rodriguez,27,Male,126575,434,49755.5
45446,Brittany Espinoza,37,Male,43165,485,48859.79
22967,Nicholas Clements,60,Female,72091,633,22398.32
12819,Kelly Vance,68,Male,82497,738,24799.78
58872,Jacob Davis,66,Male,146613,789,47694.16
32379,Jeff Phillips,29,Male,71966,842,2363.27
23672,Jose Hinton,71,Female,52781,849,24773.1
39886,Lisa Sellers,71,Female,64846,495,49376.12
96828,Erin Sanders,26,Male,91680,850,9782.66
6791,Robert Trujillo,66,Female,132364,562,15591.41
5356,Jose Jacobs,55,Female,77081,508,423.29
81398,Christine Sanders,43,Male,49146,746,43503.1
68889,Sheila Vazquez,20,Male,40345,600,15498.7
2915,Christopher Hall,64,Male,122065,680,25259.74
94024,James Patterson,30,Male,79958,711,15180.83
88245,Anthony Jones,43,Female,26187,552,19618.31
21122,Tracie Kline,72,Male,79462,568,3648.67
94227,Brandon Morgan,79,Male,75498,446,29040.96
56817,Jamie Anderson,36,Male,53518,450,17856.55
61643,Tina Smith,56,Female,58324,752,1359.43
70035,Taylor Garcia,38,Male,127524,517,35728.23
76792,Angela Warner,50,Female,147877,486,37973.17
93421,Mario Kelly,50,Male,30661,520,43993.7
10170,Allen Fleming,18,Male,24816,464,39924.2
35564,Andrea Larson,72,Male,29066,392,6950.0
20904,Kevin Brown,62,Male,103211,687,33627.73
46763,Lisa Harris,79,Male,122914,811,26051.79
77813,Michele Larson,26,Male,103841,464,34510.29
86023,Jeffrey Gilbert,22,Female,56809,625,45179.17
14427,Jo Garner,52,Female,20121,673,25416.13
15168,Amanda Stanton,36,Female,119646,828,4527.3
7887,Jeffrey Anderson,63,Female,88554,491,2364.13
12591,Deborah May,66,Male,135782,400,39450.76
22349,Raymond Werner,80,Male,65776,451,22373.48
29283,Larry Ward,44,Female,131856,780,26972.05
42213,Taylor Sparks,39,Male,58406,349,22219.29
46133,Stephanie Oliver,27,Male,143292,315,39493.91
60228,Nathan Holt,20,Female,68022,686,46498.09
8558,John Sanchez,32,Male,133368,430,14028.23
77311,Amanda Edwards MD,41,Male,36712,568,18775.16
23713,Thomas Williams,76,Male,49207,812,42572.75
70493,Paul Lee,32,Female,46258,424,48443.09
7428,Jennifer Garcia,22,Male,70121,746,35895.52
36401,David Schwartz,64,Male,20392,572,6040.56
57197,Tanya Fisher,54,Female,41393,606,28932.41
74046,Jade Reynolds,44,Female,73765,733,18578.2
22140,Curtis Wiley,33,Male,78162,455,34179.4
46234,Dylan Norris,69,Female,137477,565,45467.51
25273,James Miles,36,Male,53593,624,8157.62
11429,Jonathan Hill,18,Male,35246,342,27355.95
8489,Lisa Smith,52,Female,26533,562,6584.41
73258,Melissa Cantu,68,Male,143659,686,46868.79
21636,John Price Jr.,57,Male,52126,591,45811.09
65927,Jason Rodriguez,57,Male,148365,526,31254.33
58316,Joshua Hernandez,30,Male,127409,569,2592.51
45314,Michael Turner,65,Female,141927,467,45328.93
51763,Jennifer Kaiser,48,Male,128488,546,312.02
94932,Michael Vaughn,73,Male,20888,325,16712.47
30690,Sarah Potter,52,Female,20222,470,20130.91
44156,Doris Velasquez DDS,52,Female,22316,369,11172.47
4006,Shelly Davis,26,Female,114348,445,35014.73
41783,Daniel Shaffer,58,Male,126174,386,26814.69
73989,Lisa Fleming,36,Female,74385,471,33549.86
87348,Tracy Smith,36,Female,120375,600,15127.78
23884,Lori Foley,59,Male,149159,633,8346.69
87882,Todd Fuller,72,Male,82900,782,22312.54
20179,Lauren Lane,72,Male,33211,641,48221.05
45877,Latoya Cantu,49,Male,90584,434,27432.94
92535,Brian Williams,79,Female,137953,784,45040.02
36226,Jose Miller,55,Female,131531,432,21039.67
20138,David Bell,28,Female,79922,813,26246.8
19429,Steven Carter,46,Female,32938,813,19328.29
34578,Brenda Kline,67,Male,146909,425,6468.54
82642,Duane Yang,26,Male,86893,465,27213.49
91654,Steven Mckee,80,Male,78923,507,28017.48
59252,Grace Barrera,41,Female,125182,538,18948.48
84534,Katherine Baker,30,Male,139313,717,25611.88
5562,Christine Weaver,36,Female,108645,430,42836.29
44974,Jeanette Rodriguez,80,Male,36022,332,49267.05
87519,John Olsen,77,Female,59589,690,48643.16
39611,Cynthia Buckley,25,Male,138758,336,28396.59
38513,Patricia Williams,54,Female,113093,742,25432.32
55688,Sarah Clark,65,Male,40673,503,26838.32
31522,Leroy Smith,41,Female,97017,362,1882.62
11038,Robin Gilbert,73,Male,54938,610,17204.34
2198,Michael Frye,69,Male,56899,501,43724.6
12548,Russell Ward,67,Female,47700,796,47194.92
26697,Alexandra Kennedy,73,Male,109152,385,13822.92
9466,Angela Mclaughlin,33,Female,136166,767,11235.41
71919,Melanie Grant,29,Male,91192,645,214.19
3659,Austin Cross,77,Male,143831,625,33564.9
89920,Pamela Evans,40,Female,57468,454,48409.56
96349,Kenneth Fuentes,25,Female,86333,584,40300.53
75349,Randall Bennett,45,Female,44434,327,38673.14
14842,Marc Jimenez,43,Male,124809,344,30249.8
26642,Juan Ward,46,Male,45580,751,26055.56
76327,William Walker,73,Male,131841,786,45601.28
22033,Matthew Mcfarland,52,Male,120275,768,13907.41
48553,Ethan Farrell,46,Female,148679,714,18617.56
56226,Megan Matthews,62,Male,101441,604,47169.37
63325,Aaron Saunders,57,Male,100945,660,19750.54
48176,Dillon Williams,62,Male,96919,850,28440.05
73771,Peter Snyder,73,Female,134738,599,24608.57
96830,Patrick Tucker,19,Female,78720,593,20368.59
48504,Travis Wilson,72,Male,70153,427,4414.22
14615,Dawn Cox,60,Female,42691,712,49348.11
60151,Donna Nunez,19,Male,109079,421,26672.89
15100,Ryan Mendoza,78,Male,77024,679,15315.7
4404,Jennifer Murphy,79,Male,131718,316,18978.49
42865,Todd Doyle,78,Female,50082,530,8292.59
38734,Lisa Huerta,65,Female,124141,540,35401.4
37045,Amy Rosales,46,Female,95431,648,21323.32
57997,Thomas Hernandez,49,Female,42143,436,27724.86
6072,Robin Williams,69,Female,80292,666,27593.1
32789,Alejandra Williamson,47,Female,102754,618,38724.05
56085,Norma Cox,27,Male,124819,671,10392.85
39030,John Robertson,52,Female,96682,834,617.94
75634,Michele Stanton,32,Male,75627,736,44970.83
89559,Rachel Franklin,63,Female,93814,830,2830.09
49791,Melissa Erickson,73,Male,57209,811,40965.08
65360,Samantha Robertson,37,Female,126972,539,43603.29
16642,Katelyn Sullivan,19,Male,102372,396,46548.83
37266,Robert Dyer,77,Male,42944,778,5829.44
20278,Tanya Martin,19,Female,107643,507,16067.07
41269,Dawn Burgess,77,Male,57814,613,23226.03
43483,Lori Wright,79,Female,54852,585,19805.65
59691,Sherry Henderson,58,Male,140702,725,6665.84
28746,Michael Reed,34,Male,71332,450,18058.6
65702,Patricia Murphy,41,Female,50427,470,40943.65
67618,Deborah Gaines,49,Female,25372,738,23016.75
31421,Rachael Scott DVM,60,Male,28324,689,14954.95
82290,Regina Owens,18,Female,136502,485,22719.82
68551,Jose Williams,29,Female,106931,591,37213.19
73520,Anthony Walker,79,Male,54901,760,33477.32
56108,Brenda Thompson,80,Male,78873,646,20678.45
13410,Jonathan Johnson,47,Male,63978,377,43453.34
33514,Christopher Ferguson,33,Female,119462,492,29122.1
90968,Jessica Johnson,68,Female,95197,498,44782.36
36034,Richard Higgins,29,Female,36745,837,20776.77
34083,Patrick Boyd,22,Female,34924,392,10998.62
98556,James Parrish,60,Male,106326,796,2994.79
60331,Scott Cook,76,Male,126889,377,16209.04
24566,Catherine Morrison,70,Female,85318,402,34438.05
46012,Patricia Waters,72,Male,62463,327,620.76
88713,Mark May,18,Female,28765,333,36789.13
46672,Kristin Roberts,52,Male,119947,844,19265.03
34745,Samantha Porter,45,Female,121110,599,477.53
89870,Steven Green,57,Female,95227,405,43650.63
89352,Jennifer Aguirre,65,Male,144358,460,1046.06
73658,Mary Mcgee,29,Male,37730,406,27436.02
19032,Beth Lewis,50,Female,76208,498,48693.48
8812,Robert Lewis,37,Male,82914,589,48942.95
17356,Bridget Graham,36,Female,63480,482,13414.3
9744,Dominic Fowler,32,Female,93776,373,48989.98
29810,Gina Rodgers,64,Male,103568,546,44316.84
34483,John Sanders,31,Male,73475,804,7838.68
14584,Bridget Bowen,29,Male,44552,587,27757.71
36864,Tiffany Taylor,64,Female,133296,449,22742.74
1437,Amanda Schneider,19,Female,141350,518,32175.41
94344,Alejandro Taylor,27,Female,20303,669,11818.68
3725,Andrea Brown,47,Male,36647,447,33879.19
82645,Garrett Whitney MD,19,Female,148972,430,28863.83
76817,Erin Hanson,43,Male,143213,474,30444.74
69376,Samantha Walsh,61,Female,28335,474,7024.39
74725,Donna Thompson,71,Female,123312,744,44710.89
3695,Daniel Johnson,74,Male,33494,364,15251.86
67451,Austin Brown,57,Male,101118,352,48139.63
26680,Diane Warner,74,Male,108428,720,45941.15
90298,David Jordan,48,Female,41068,572,37827.07
83418,Jodi Shannon,63,Male,67275,560,9074.77
5798,Samantha Kim,52,Female,120277,549,10477.26
43762,Bradley Dougherty,54,Male,30987,374,33449.89
9597,Steven Sanders,54,Male,119923,721,9553.78
18890,Ryan Harris,23,Female,28461,324,39341.79
51258,Jesse Smith DDS,19,Female,142018,509,15396.15
75697,Miguel Garcia,22,Male,84129,658,17229.95
82567,Courtney Mullins,61,Female,85899,350,12148.16
30843,Sharon Petty MD,63,Female,131393,677,38491.1
56867,Erin Watson,62,Male,133273,579,35412.79
65570,Joe Gallegos,60,Female,147929,340,45300.97
99545,Sean Gonzalez,29,Female,32525,488,39489.93
72255,Nathan Middleton,22,Male,67551,669,34332.14
9358,Timothy Kerr,42,Female,116589,511,48160.87
39567,Michael Jackson,69,Male,47745,710,45470.18
28241,Jennifer Mitchell,56,Female,142666,695,5556.69
42123,John Sanders,43,Male,32593,575,29625.84
77783,Benjamin Sharp,43,Male,81824,376,5616.16
63670,Jacqueline Rogers,77,Male,105411,465,27515.75
62216,William Cook,29,Female,121799,686,23358.46
33092,Brian Wilson,59,Female,139754,786,21196.88
83465,Sharon Orr,43,Female,141017,484,16662.49
12141,Elizabeth Porter,39,Female,79890,544,15090.24
72598,Kyle Hernandez,77,Male,63024,821,27290.45
54416,Xavier Harris,71,Female,130283,563,23614.84
