client_id,name,age,gender,income,credit_score,income_category,age_group
89399,Pamela Cooke DVM,55,Female,86037,571,High,Senior
80977,Jodi Johnson,21,Female,24559,592,Low,Young
53518,Karen Burton,65,Female,126356,514,High,Senior
95211,Eric Long,43,Male,135614,554,High,Adult
65563,Stephanie Dennis,50,Female,136822,844,High,Adult
85553,Dr. Maria Hernandez MD,63,Female,120790,422,High,Senior
82564,Gloria Rios,43,Female,89912,727,High,Adult
38553,Michael Walters,55,Female,53581,376,Medium,Senior
94177,Daniel Gonzalez,38,Female,80664,565,High,Adult
97683,Brittney Brown,28,Male,128586,607,High,Adult
99468,Wesley Cox,43,Female,98477,310,High,Adult
78633,Chase Johnson,36,Male,82295,736,High,Adult
92996,Jennifer Hayes,70,Male,90916,589,High,Senior
36062,Brian Kelly,66,Male,36519,373,Low,Senior
55537,Mr. Brandon Woods,62,Male,112497,800,High,Senior
34050,Zachary Lee,62,Female,36129,678,Low,Senior
25475,Jacqueline Kelley,20,Male,54784,345,Medium,Young
57910,Michael Rivera,25,Male,122882,625,High,Young
44210,Miss Kimberly Nash,50,Male,94673,665,High,Adult
79085,Joseph Rice,44,Male,76085,381,Medium,Adult
12115,Caleb Vaughan,70,Male,124666,301,High,Senior
19493,Ashley Rodriguez,41,Male,37433,663,Low,Adult
75599,Gregg Barnes,37,Female,92441,309,High,Adult
54956,Brittany Robles,19,Female,134805,502,High,Young
26105,Jonathan Riley,49,Male,89315,657,High,Adult
23563,Mrs. Jennifer Baker,52,Male,90431,552,High,Senior
10219,Daniel Harrington,56,Female,85791,718,High,Senior
67299,Matthew Vincent,25,Female,85410,437,High,Young
37922,Sarah Mitchell,71,Male,145085,631,High,Senior
92372,Alexis Miller,20,Male,96470,700,High,Young
1300,Kristi Mcpherson,76,Female,68561,400,Medium,Senior
58043,Tina Reyes,65,Female,92774,622,High,Senior
9725,Sheri Richardson,38,Male,42868,314,Medium,Adult
14011,Jorge Harmon,30,Male,79652,406,Medium,Adult
86629,Jared Barnes,46,Male,21494,672,Low,Adult
52564,Amy Clark,63,Female,35004,809,Low,Senior
53003,Mr. Rodney Warner,31,Male,114745,317,High,Adult
42435,Maureen Estes,32,Male,64016,784,Medium,Adult
93740,Joseph Pacheco,39,Male,132087,471,High,Adult
57713,John Casey,47,Female,118494,643,High,Adult
31329,Stephanie Cook,27,Male,57403,562,Medium,Adult
84152,Shane Singleton,24,Female,140782,678,High,Young
9299,Ronnie Ramirez,52,Male,36091,550,Low,Senior
49758,Ronald Ward,49,Female,103370,447,High,Adult
9923,Linda Allen,46,Female,32814,505,Low,Adult
62601,Deborah Hood,22,Male,35215,415,Low,Young
24969,Cassandra Mitchell,45,Male,100512,338,High,Adult
13710,Judy Davis,28,Male,112250,608,High,Adult
94956,Joel Noble,38,Male,123172,579,High,Adult
2488,Cheyenne Petty,28,Female,24819,489,Low,Adult
92367,Alexandra Hester,80,Male,47075,768,Medium,Senior
82538,Emily Harris,27,Male,38209,708,Low,Adult
97536,Robin Hill,43,Female,76211,811,Medium,Adult
28029,Jennifer Bond,24,Female,123309,724,High,Young
6863,Sarah Davila,41,Male,131295,397,High,Adult
16740,Nicole Smith,63,Male,100383,692,High,Senior
84942,Jennifer Sexton,75,Male,86266,799,High,Senior
39718,Courtney Cook,24,Female,54301,722,Medium,Young
51067,John Garza,70,Male,108922,350,High,Senior
1816,Wesley Long,35,Female,128982,402,High,Adult
20661,Janet Alvarez,47,Male,119501,337,High,Adult
97492,Rhonda Adams,53,Male,110669,549,High,Senior
12876,Nicole Montgomery,56,Male,23801,521,Low,Senior
13921,Ronald Hamilton,59,Female,86832,568,High,Senior
86564,Joshua Elliott,79,Male,31174,768,Low,Senior
84938,William Hughes,31,Male,85355,398,High,Adult
94855,David Conley,39,Female,83955,319,High,Adult
69880,Tyler Brooks,29,Female,24067,607,Low,Adult
15870,Lindsay Barry,64,Female,114881,409,High,Senior
94620,Jamie Perez,75,Male,96316,423,High,Senior
66158,Jennifer Conner,64,Male,146527,698,High,Senior
36009,Courtney Ramirez,58,Male,142984,792,High,Senior
58778,Danielle Lara,40,Female,56837,425,Medium,Adult
71331,Thomas Waters,76,Female,130635,703,High,Senior
90114,James Kaufman,74,Female,40798,499,Medium,Senior
80462,Robyn Chen,73,Female,90837,445,High,Senior
10574,Jake Green,55,Male,81678,736,High,Senior
69778,Tamara Wu,33,Male,144144,785,High,Adult
63473,John Kelly,20,Male,94092,734,High,Young
92422,Haley Joyce,74,Male,20401,719,Low,Senior
94369,Heather Thomas,33,Female,119420,571,High,Adult
62917,James Johnson,59,Female,58811,600,Medium,Senior
55732,Sierra Moody,47,Female,58264,307,Medium,Adult
88313,Mark Brown,23,Male,137024,717,High,Young
84130,Sarah Everett,65,Female,58510,395,Medium,Senior
74460,Johnathan Ball,39,Female,94536,474,High,Adult
79582,Tammy Williamson,44,Female,141288,671,High,Adult
61198,Melvin Holden,24,Female,113118,456,High,Young
74652,Leroy Huynh,48,Male,34049,580,Low,Adult
53078,Tabitha Smith,62,Female,51436,463,Medium,Senior
69525,Tommy Collier,77,Male,148453,673,High,Senior
19608,Christopher Roberts,48,Female,127918,526,High,Adult
16136,Benjamin Reid,80,Male,72861,792,Medium,Senior
91807,Isaiah Mendoza,63,Male,42373,557,Medium,Senior
31847,Valerie Morgan,19,Male,37351,513,Low,Young
32319,Kimberly Medina,36,Female,126058,738,High,Adult
70290,Anthony Curtis,54,Female,33537,419,Low,Senior
75730,Karla Sparks,56,Male,20844,746,Low,Senior
93191,Traci Stanley,57,Male,96403,829,High,Senior
42031,Anne Smith,35,Male,59614,810,Medium,Adult
6787,Ashley Miller,56,Male,52651,628,Medium,Senior
3349,Abigail Bennett,61,Female,53530,595,Medium,Senior
13330,Jessica White,40,Male,35233,546,Low,Adult
99512,Randy Wagner,80,Female,29120,574,Low,Senior
18501,Cheryl Everett,27,Male,116732,771,High,Adult
50275,Brandi Green,37,Female,26663,531,Low,Adult
65872,Robert Alvarez,71,Male,129247,780,High,Senior
26938,Samantha Romero,78,Male,86130,656,High,Senior
91567,Miranda Johnston,55,Female,94408,432,High,Senior
5185,Kenneth Wilson,28,Male,46174,305,Medium,Adult
37194,Paul Smith,48,Female,107240,660,High,Adult
52453,Mary Williams,44,Male,77176,701,Medium,Adult
49581,Justin Perez,44,Male,47559,765,Medium,Adult
99500,Brittany Reynolds,43,Male,52746,810,Medium,Adult
44947,Mrs. Victoria Jones DVM,21,Female,120263,545,High,Young
60072,Sara Murray,80,Male,91745,412,High,Senior
50799,Michele Carlson,32,Female,85098,479,High,Adult
43720,Richard Smith,39,Male,115973,436,High,Adult
68516,Willie Guerrero,33,Female,59262,438,Medium,Adult
76728,Haley Henderson,77,Female,64888,370,Medium,Senior
86023,Javier Cochran,56,Female,69878,340,Medium,Senior
11555,Evan Allen,73,Male,128767,795,High,Senior
85601,James Harris,80,Male,90808,649,High,Senior
15041,Martha Harris,71,Female,125562,491,High,Senior
83645,Kayla Greene,18,Female,104383,600,High,Young
31643,Paul Horton,36,Female,61587,396,Medium,Adult
91341,Brandon Miller,42,Female,48483,695,Medium,Adult
60596,Christina Holden,62,Female,134015,700,High,Senior
89355,Ricky Walker,46,Female,29190,447,Low,Adult
1584,Shannon Shaffer,31,Male,41971,337,Medium,Adult
69609,Timothy Jackson,31,Female,121216,797,High,Adult
12712,Joseph White,31,Female,43044,461,Medium,Adult
45292,Erin Vaughn,21,Female,92368,371,High,Young
77442,Mr. Dennis Miller,41,Female,85492,514,High,Adult
51448,Shawn Davidson,63,Female,105600,603,High,Senior
80521,Ashley Schultz,42,Male,55306,710,Medium,Adult
54844,Rodney Jacobson,56,Female,37527,319,Low,Senior
68190,Michelle Rice,77,Male,31535,402,Low,Senior
48953,Timothy Huynh,33,Female,29875,606,Low,Adult
22857,Peggy Gross,38,Female,109515,716,High,Adult
76074,Jacob Howard,78,Female,71762,783,Medium,Senior
13947,Cynthia Steele,80,Male,137617,355,High,Senior
71868,Taylor Young,37,Male,23573,595,Low,Adult
88724,Michelle Burke,40,Female,23607,807,Low,Adult
21794,Kenneth Garcia,75,Female,111145,416,High,Senior
5705,Shane Wright,63,Male,64954,664,Medium,Senior
81536,Scott Thompson,78,Female,95880,671,High,Senior
11292,Matthew Wilson,38,Male,80840,386,High,Adult
58004,Anna Murphy,69,Male,54916,321,Medium,Senior
26679,Crystal Marsh,29,Male,120469,768,High,Adult
1412,Jeremy Jackson,28,Male,79782,661,Medium,Adult
21167,Kelly Palmer,20,Female,67672,711,Medium,Young
66356,Mathew Sanford,70,Female,115618,739,High,Senior
42808,Heidi Vasquez,71,Female,75989,420,Medium,Senior
98262,Brandi Church,27,Male,145175,461,High,Adult
21797,Michael Velazquez,71,Male,58952,474,Medium,Senior
61865,Karen Ramirez,41,Male,108137,341,High,Adult
40660,James Marshall,75,Male,108338,445,High,Senior
14501,Hailey Bauer,41,Female,147535,542,High,Adult
85297,Carrie Mejia,23,Female,34416,764,Low,Young
10571,Candace Taylor,68,Female,48020,687,Medium,Senior
84811,Kathryn Smith,40,Female,95482,834,High,Adult
3748,Brian Jefferson,40,Male,68890,657,Medium,Adult
85886,Jessica Anthony,76,Male,132647,615,High,Senior
68882,William Ford,60,Male,77402,319,Medium,Senior
55038,Tamara Clay,52,Male,49105,836,Medium,Senior
31898,Deborah Ramirez,78,Female,49217,383,Medium,Senior
23123,Mary Oconnell,63,Male,77611,631,Medium,Senior
20033,Christine Grimes,26,Female,103564,540,High,Adult
74174,Catherine Cuevas,52,Male,88587,810,High,Senior
64326,Mark Owen,79,Male,141456,604,High,Senior
1335,Christopher Green,46,Female,90847,541,High,Adult
79056,Dr. Amy Sampson,37,Female,138223,781,High,Adult
49386,Jeffrey Phillips,63,Male,74750,328,Medium,Senior
68172,Mrs. Ashley Graves,74,Female,38894,743,Low,Senior
94381,Jennifer Barron,29,Female,131583,795,High,Adult
94027,Kevin Gonzales,32,Female,31482,427,Low,Adult
9187,Michelle Smith,47,Female,109358,535,High,Adult
42914,Judy Blake,77,Female,67164,478,Medium,Senior
84548,Rebecca Delacruz,59,Female,21610,846,Low,Senior
21725,Paula Stephens,77,Female,122323,733,High,Senior
50993,Kevin Mullins,65,Male,37732,453,Low,Senior
29301,Victoria Mckinney,80,Female,96323,555,High,Senior
91979,Megan Lowe,58,Male,112515,393,High,Senior
56821,Nicole Davis,56,Female,115438,506,High,Senior
75773,Mrs. Ashley Barnett,30,Male,146946,672,High,Adult
88112,Charles Snyder,23,Female,107627,668,High,Young
44883,Sheila Ramirez,23,Female,89096,591,High,Young
98169,Brian Moran,50,Male,64903,485,Medium,Adult
79434,Lorraine Burns,51,Male,118768,817,High,Senior
74383,Jose Bryan,67,Female,66073,375,Medium,Senior
15487,Sean Hull,54,Male,136501,645,High,Senior
39940,Carol Walter,78,Female,51564,766,Medium,Senior
20313,Timothy Hayes,59,Female,25713,303,Low,Senior
46646,Darrell Jordan,62,Male,40537,843,Medium,Senior
29262,Jordan Dawson,18,Male,112225,559,High,Young
21820,Rebecca Norton,58,Female,76537,568,Medium,Senior
71739,Maria Mosley,18,Female,44749,542,Medium,Young
43004,Richard Young,31,Female,32202,365,Low,Adult
54769,Kyle Nguyen,63,Male,20079,834,Low,Senior
88519,Erik Martin,66,Male,88769,743,High,Senior
74907,Michael Ponce,28,Male,89432,440,High,Adult
87962,Rodney Riley,37,Male,24106,835,Low,Adult
5971,Steven Dixon,38,Female,99203,784,High,Adult
72480,Cameron Ashley,51,Male,104835,495,High,Senior
64959,Donald Brown,45,Female,132710,624,High,Adult
62833,Marissa Stephens,32,Female,37629,385,Low,Adult
20031,Carla Erickson,62,Female,42525,723,Medium,Senior
12401,Angela Davis,39,Female,100223,519,High,Adult
76027,Diane Ellis,21,Female,78987,720,Medium,Young
37909,Tina Levine,61,Female,132036,780,High,Senior
86312,Ana Solomon,62,Male,124289,487,High,Senior
83214,Teresa Hancock,37,Male,140941,843,High,Adult
95639,Brad Chambers,30,Male,98081,840,High,Adult
13209,Timothy Williamson,39,Male,32851,561,Low,Adult
31941,Eric Vazquez,20,Female,135807,343,High,Young
40781,Elizabeth Owens,74,Female,97865,363,High,Senior
72216,Lindsay Garcia,18,Female,106311,839,High,Young
93998,Kelly Morris,57,Female,141036,555,High,Senior
65454,Teresa Smith,45,Female,148260,525,High,Adult
41758,Richard Carr,36,Male,132150,541,High,Adult
76644,Sabrina Smith,63,Male,96703,451,High,Senior
26863,Jeremy Baker,49,Female,99647,666,High,Adult
93199,Henry Mendez,32,Male,114034,651,High,Adult
18870,Billy Kemp,61,Female,70539,701,Medium,Senior
48958,Amanda Villarreal,69,Female,122169,845,High,Senior
15937,Nancy Gibson,52,Male,99235,785,High,Senior
62068,Danny Kim,48,Female,27484,393,Low,Adult
29803,Mrs. Tina Thompson,62,Male,75399,496,Medium,Senior
19883,Kyle Walker,70,Male,97582,550,High,Senior
68250,Troy Smith,22,Male,88232,376,High,Young
53402,Dylan Adams,66,Male,68143,801,Medium,Senior
14683,William Estrada,65,Male,68013,410,Medium,Senior
29559,Charles Bailey,41,Male,122815,558,High,Adult
89709,Christina Cox,42,Male,51740,354,Medium,Adult
94354,Nicole Frost,75,Female,122653,712,High,Senior
12824,Kimberly Gilbert,73,Female,130158,832,High,Senior
31702,Michael Lewis,21,Male,25045,824,Low,Young
24783,Zachary Smith,19,Female,144321,483,High,Young
88214,Rhonda Stuart,28,Male,57994,830,Medium,Adult
80158,Destiny Decker,22,Male,23324,485,Low,Young
53179,Mrs. Penny Grimes DDS,75,Male,61099,619,Medium,Senior
54807,Jessica Rodriguez,27,Male,126575,434,High,Adult
45446,Brittany Espinoza,37,Male,43165,485,Medium,Adult
22967,Nicholas Clements,60,Female,72091,633,Medium,Senior
12819,Kelly Vance,68,Male,82497,738,High,Senior
58872,Jacob Davis,66,Male,146613,789,High,Senior
32379,Jeff Phillips,29,Male,71966,842,Medium,Adult
23672,Jose Hinton,71,Female,52781,849,Medium,Senior
39886,Lisa Sellers,71,Female,64846,495,Medium,Senior
96828,Erin Sanders,26,Male,91680,850,High,Adult
6791,Robert Trujillo,66,Female,132364,562,High,Senior
5356,Jose Jacobs,55,Female,77081,508,Medium,Senior
81398,Christine Sanders,43,Male,49146,746,Medium,Adult
68889,Sheila Vazquez,20,Male,40345,600,Medium,Young
2915,Christopher Hall,64,Male,122065,680,High,Senior
94024,James Patterson,30,Male,79958,711,Medium,Adult
88245,Anthony Jones,43,Female,26187,552,Low,Adult
21122,Tracie Kline,72,Male,79462,568,Medium,Senior
94227,Brandon Morgan,79,Male,75498,446,Medium,Senior
56817,Jamie Anderson,36,Male,53518,450,Medium,Adult
61643,Tina Smith,56,Female,58324,752,Medium,Senior
70035,Taylor Garcia,38,Male,127524,517,High,Adult
76792,Angela Warner,50,Female,147877,486,High,Adult
93421,Mario Kelly,50,Male,30661,520,Low,Adult
10170,Allen Fleming,18,Male,24816,464,Low,Young
35564,Andrea Larson,72,Male,29066,392,Low,Senior
20904,Kevin Brown,62,Male,103211,687,High,Senior
46763,Lisa Harris,79,Male,122914,811,High,Senior
77813,Michele Larson,26,Male,103841,464,High,Adult
86023,Jeffrey Gilbert,22,Female,56809,625,Medium,Young
14427,Jo Garner,52,Female,20121,673,Low,Senior
15168,Amanda Stanton,36,Female,119646,828,High,Adult
7887,Jeffrey Anderson,63,Female,88554,491,High,Senior
12591,Deborah May,66,Male,135782,400,High,Senior
22349,Raymond Werner,80,Male,65776,451,Medium,Senior
29283,Larry Ward,44,Female,131856,780,High,Adult
42213,Taylor Sparks,39,Male,58406,349,Medium,Adult
46133,Stephanie Oliver,27,Male,143292,315,High,Adult
60228,Nathan Holt,20,Female,68022,686,Medium,Young
8558,John Sanchez,32,Male,133368,430,High,Adult
77311,Amanda Edwards MD,41,Male,36712,568,Low,Adult
23713,Thomas Williams,76,Male,49207,812,Medium,Senior
70493,Paul Lee,32,Female,46258,424,Medium,Adult
7428,Jennifer Garcia,22,Male,70121,746,Medium,Young
36401,David Schwartz,64,Male,20392,572,Low,Senior
57197,Tanya Fisher,54,Female,41393,606,Medium,Senior
74046,Jade Reynolds,44,Female,73765,733,Medium,Adult
22140,Curtis Wiley,33,Male,78162,455,Medium,Adult
46234,Dylan Norris,69,Female,137477,565,High,Senior
25273,James Miles,36,Male,53593,624,Medium,Adult
11429,Jonathan Hill,18,Male,35246,342,Low,Young
8489,Lisa Smith,52,Female,26533,562,Low,Senior
73258,Melissa Cantu,68,Male,143659,686,High,Senior
21636,John Price Jr.,57,Male,52126,591,Medium,Senior
65927,Jason Rodriguez,57,Male,148365,526,High,Senior
58316,Joshua Hernandez,30,Male,127409,569,High,Adult
45314,Michael Turner,65,Female,141927,467,High,Senior
51763,Jennifer Kaiser,48,Male,128488,546,High,Adult
94932,Michael Vaughn,73,Male,20888,325,Low,Senior
30690,Sarah Potter,52,Female,20222,470,Low,Senior
44156,Doris Velasquez DDS,52,Female,22316,369,Low,Senior
4006,Shelly Davis,26,Female,114348,445,High,Adult
41783,Daniel Shaffer,58,Male,126174,386,High,Senior
73989,Lisa Fleming,36,Female,74385,471,Medium,Adult
87348,Tracy Smith,36,Female,120375,600,High,Adult
23884,Lori Foley,59,Male,149159,633,High,Senior
87882,Todd Fuller,72,Male,82900,782,High,Senior
20179,Lauren Lane,72,Male,33211,641,Low,Senior
45877,Latoya Cantu,49,Male,90584,434,High,Adult
92535,Brian Williams,79,Female,137953,784,High,Senior
36226,Jose Miller,55,Female,131531,432,High,Senior
20138,David Bell,28,Female,79922,813,Medium,Adult
19429,Steven Carter,46,Female,32938,813,Low,Adult
34578,Brenda Kline,67,Male,146909,425,High,Senior
82642,Duane Yang,26,Male,86893,465,High,Adult
91654,Steven Mckee,80,Male,78923,507,Medium,Senior
59252,Grace Barrera,41,Female,125182,538,High,Adult
84534,Katherine Baker,30,Male,139313,717,High,Adult
5562,Christine Weaver,36,Female,108645,430,High,Adult
44974,Jeanette Rodriguez,80,Male,36022,332,Low,Senior
87519,John Olsen,77,Female,59589,690,Medium,Senior
39611,Cynthia Buckley,25,Male,138758,336,High,Young
38513,Patricia Williams,54,Female,113093,742,High,Senior
55688,Sarah Clark,65,Male,40673,503,Medium,Senior
31522,Leroy Smith,41,Female,97017,362,High,Adult
11038,Robin Gilbert,73,Male,54938,610,Medium,Senior
2198,Michael Frye,69,Male,56899,501,Medium,Senior
12548,Russell Ward,67,Female,47700,796,Medium,Senior
26697,Alexandra Kennedy,73,Male,109152,385,High,Senior
9466,Angela Mclaughlin,33,Female,136166,767,High,Adult
71919,Melanie Grant,29,Male,91192,645,High,Adult
3659,Austin Cross,77,Male,143831,625,High,Senior
89920,Pamela Evans,40,Female,57468,454,Medium,Adult
96349,Kenneth Fuentes,25,Female,86333,584,High,Young
75349,Randall Bennett,45,Female,44434,327,Medium,Adult
14842,Marc Jimenez,43,Male,124809,344,High,Adult
26642,Juan Ward,46,Male,45580,751,Medium,Adult
76327,William Walker,73,Male,131841,786,High,Senior
22033,Matthew Mcfarland,52,Male,120275,768,High,Senior
48553,Ethan Farrell,46,Female,148679,714,High,Adult
56226,Megan Matthews,62,Male,101441,604,High,Senior
63325,Aaron Saunders,57,Male,100945,660,High,Senior
48176,Dillon Williams,62,Male,96919,850,High,Senior
73771,Peter Snyder,73,Female,134738,599,High,Senior
96830,Patrick Tucker,19,Female,78720,593,Medium,Young
48504,Travis Wilson,72,Male,70153,427,Medium,Senior
14615,Dawn Cox,60,Female,42691,712,Medium,Senior
60151,Donna Nunez,19,Male,109079,421,High,Young
15100,Ryan Mendoza,78,Male,77024,679,Medium,Senior
4404,Jennifer Murphy,79,Male,131718,316,High,Senior
42865,Todd Doyle,78,Female,50082,530,Medium,Senior
38734,Lisa Huerta,65,Female,124141,540,High,Senior
37045,Amy Rosales,46,Female,95431,648,High,Adult
57997,Thomas Hernandez,49,Female,42143,436,Medium,Adult
6072,Robin Williams,69,Female,80292,666,High,Senior
32789,Alejandra Williamson,47,Female,102754,618,High,Adult
56085,Norma Cox,27,Male,124819,671,High,Adult
39030,John Robertson,52,Female,96682,834,High,Senior
75634,Michele Stanton,32,Male,75627,736,Medium,Adult
89559,Rachel Franklin,63,Female,93814,830,High,Senior
49791,Melissa Erickson,73,Male,57209,811,Medium,Senior
65360,Samantha Robertson,37,Female,126972,539,High,Adult
16642,Katelyn Sullivan,19,Male,102372,396,High,Young
37266,Robert Dyer,77,Male,42944,778,Medium,Senior
20278,Tanya Martin,19,Female,107643,507,High,Young
41269,Dawn Burgess,77,Male,57814,613,Medium,Senior
43483,Lori Wright,79,Female,54852,585,Medium,Senior
59691,Sherry Henderson,58,Male,140702,725,High,Senior
28746,Michael Reed,34,Male,71332,450,Medium,Adult
65702,Patricia Murphy,41,Female,50427,470,Medium,Adult
67618,Deborah Gaines,49,Female,25372,738,Low,Adult
31421,Rachael Scott DVM,60,Male,28324,689,Low,Senior
82290,Regina Owens,18,Female,136502,485,High,Young
68551,Jose Williams,29,Female,106931,591,High,Adult
73520,Anthony Walker,79,Male,54901,760,Medium,Senior
56108,Brenda Thompson,80,Male,78873,646,Medium,Senior
13410,Jonathan Johnson,47,Male,63978,377,Medium,Adult
33514,Christopher Ferguson,33,Female,119462,492,High,Adult
